what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1345108746195
java.runtime.version,sysinfo,,,"1.6.0_33-b03-424-11M3720",1345108746195
java.specification.name,sysinfo,,,"Java Platform API Specification",1345108746195
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1345108746195
java.specification.version,sysinfo,,,"1.6",1345108746195
java.vendor,sysinfo,,,"Apple Inc.",1345108746195
java.version,sysinfo,,,"1.6.0_33",1345108746195
java.vm.info,sysinfo,,,"mixed mode",1345108746195
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1345108746195
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1345108746195
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1345108746195
java.vm.specification.version,sysinfo,,,"1.0",1345108746195
java.vm.vendor,sysinfo,,,"Apple Inc.",1345108746195
java.vm.version,sysinfo,,,"20.8-b03-424",1345108746195
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1345108746246
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1345108746809
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1345108748074
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1345108748109
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1345108748110
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1345108748172
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1345108748292
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1345108748375
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1345108748464
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1345108748486
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1345108748546
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1345108748591
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1345108748656
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1345108748703
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1345108749408
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1345108749994
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1345108753816
